hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.547140785363611,20,2,4,1.0,1.0,1.0,33,Travel_Rarely,Research & Development,9,1,Medical,1,3788,Male,1,Healthcare Representative,Married,76420,2.0,Y,20,8,1,8.0,2,2,2,2
6.248623382418334,23,2,3,1.0,2.0,3.0,38,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2990,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1
9.597987505577779,12,1,3,2.0,1.0,2.0,37,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2878,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7
6.589042838018611,21,2,3,2.0,4.0,2.0,38,Travel_Rarely,Research & Development,9,4,Life Sciences,1,3212,Male,1,Sales Executive,Single,43120,0.0,Y,12,8,1,10.0,2,9,1,8
10.39396140116,12,2,3,4.0,3.0,3.0,58,Non-Travel,Research & Development,2,3,Life Sciences,1,1521,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2
7.590754127621389,12,2,3,3.0,1.0,3.0,23,Travel_Rarely,Sales,2,3,Medical,1,328,Female,4,Manufacturing Director,Married,45590,1.0,Y,18,8,1,1.0,2,0,0,0
8.824550423917778,10,2,3,4.0,2.0,3.0,30,Travel_Rarely,Sales,9,3,Marketing,1,2099,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7
10.706489290495277,6,3,3,4.0,1.0,3.0,46,Travel_Rarely,Sales,12,3,Marketing,1,1991,Female,3,Healthcare Representative,Divorced,89430,8.0,Y,12,8,1,19.0,6,16,1,7
9.083039937527777,3,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1976,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0
6.807791164658611,7,2,3,1.0,2.0,2.0,49,Travel_Rarely,Research & Development,25,2,Life Sciences,1,3360,Female,2,Sales Executive,Married,43450,4.0,Y,15,8,0,29.0,3,26,1,7
7.100759705488611,13,3,3,4.0,1.0,3.0,30,Travel_Rarely,Sales,3,3,Life Sciences,1,2226,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2
8.432185408299722,13,1,3,4.0,1.0,4.0,45,Travel_Rarely,Human Resources,14,3,Human Resources,1,1290,Female,1,Sales Executive,Married,54730,4.0,Y,13,8,0,17.0,3,0,0,0
8.370841142346945,11,3,3,3.0,4.0,4.0,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,4272,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12
6.066471441320833,23,3,3,3.0,1.0,3.0,28,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3667,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4
9.657897144131944,18,4,3,2.0,4.0,2.0,41,Travel_Rarely,Research & Development,23,3,Life Sciences,1,410,Female,2,Sales Executive,Divorced,26570,4.0,Y,11,8,0,10.0,3,7,1,0
6.875706157965,11,4,3,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,2819,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3
6.339612896028333,14,2,3,2.0,1.0,1.0,31,Travel_Rarely,Research & Development,9,1,Medical,1,3165,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2
7.473160419455556,11,1,3,2.0,2.0,1.0,41,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3977,Male,3,Research Scientist,Single,35970,3.0,Y,13,8,1,11.0,2,3,1,2
8.546979027219722,12,2,3,3.0,2.0,3.0,33,Travel_Frequently,Sales,1,3,Marketing,1,3398,Male,2,Human Resources,Married,21760,1.0,Y,14,8,1,6.0,2,6,1,2
6.919400937081389,7,3,3,3.0,4.0,2.0,56,Travel_Rarely,Research & Development,2,4,Medical,1,3235,Male,1,Manager,Married,20420,7.0,Y,12,8,0,30.0,6,10,1,1
7.530053547523333,12,3,4,1.0,3.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2803,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9
6.8974219098616665,12,2,3,4.0,4.0,2.0,32,Travel_Frequently,Research & Development,9,2,Medical,1,2688,Female,2,Research Scientist,Single,35000,0.0,Y,16,8,1,8.0,2,7,3,6
8.540660419455556,20,3,4,2.0,2.0,3.0,27,Travel_Rarely,Research & Development,8,2,Medical,1,1210,Male,1,Laboratory Technician,Married,164220,1.0,Y,20,8,1,6.0,3,6,0,3
5.894035029004722,8,3,3,4.0,4.0,2.0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,15,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4
10.334748995983889,4,3,3,3.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2
6.792231146809445,14,2,3,3.0,1.0,2.0,49,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11
9.428490629183333,14,2,3,3.0,4.0,3.0,50,Travel_Frequently,Research & Development,6,3,Medical,1,2299,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9
8.581112226684445,15,2,4,4.0,4.0,3.0,20,Travel_Frequently,Sales,8,3,Marketing,1,1989,Male,3,Sales Executive,Single,34640,1.0,Y,20,8,0,2.0,3,2,0,2
7.007630522088333,20,3,3,3.0,4.0,3.0,29,Travel_Frequently,Research & Development,29,1,Life Sciences,1,440,Male,1,Sales Representative,Married,192020,1.0,Y,12,8,0,3.0,5,3,0,2
9.846115573404722,9,3,3,4.0,4.0,2.0,27,Travel_Frequently,Sales,8,4,Life Sciences,1,4000,Male,5,Research Scientist,Single,21070,0.0,Y,13,8,0,6.0,2,5,0,2
6.085662650602222,11,3,3,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,1,2576,Female,5,Sales Executive,Single,12230,1.0,Y,13,8,1,10.0,3,10,0,9
8.272632753235,11,3,3,4.0,4.0,4.0,44,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1710,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1
6.173039937527777,19,2,3,4.0,2.0,3.0,40,Travel_Rarely,Research & Development,6,2,Medical,1,130,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3
5.914865015617778,5,3,3,4.0,3.0,3.0,36,Travel_Rarely,Sales,15,2,Life Sciences,1,3060,Male,1,Sales Executive,Married,96790,4.0,Y,12,8,0,6.0,1,2,2,2
6.3086958946897225,11,3,3,3.0,3.0,3.0,54,Travel_Rarely,Sales,23,3,Medical,1,1941,Female,1,Laboratory Technician,Married,136030,8.0,Y,13,8,1,22.0,2,10,0,8
6.9881414547075,19,4,3,,3.0,3.0,34,Travel_Rarely,Sales,8,2,Life Sciences,1,3115,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7
9.258164881749167,11,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,9,2,Life Sciences,1,3029,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2
6.094838241856111,19,4,3,1.0,2.0,1.0,37,Travel_Rarely,Sales,15,3,Marketing,1,3427,Male,2,Laboratory Technician,Married,44850,5.0,Y,11,8,1,15.0,2,1,0,0
9.613430388219445,17,3,3,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,1,4078,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8
9.911811691209166,5,2,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,16,4,Medical,1,1956,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3
9.308866577420556,8,3,3,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,17,3,Medical,1,4144,Male,1,Research Scientist,Divorced,173280,4.0,Y,15,8,2,20.0,1,3,2,0
6.383496207050277,7,4,3,3.0,3.0,4.0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2001,Male,2,Healthcare Representative,Single,74570,3.0,Y,11,8,2,10.0,1,8,1,7
7.067336010709444,21,2,3,3.0,2.0,2.0,26,Travel_Rarely,Sales,17,3,Medical,1,2808,Female,2,Manager,Married,57690,1.0,Y,19,8,0,5.0,4,5,4,3
5.516028558678889,23,3,3,3.0,1.0,2.0,40,Travel_Rarely,Human Resources,2,3,Medical,1,1981,Male,5,Sales Executive,Married,24550,1.0,Y,15,8,1,8.0,2,7,7,5
7.284447791164444,14,3,3,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,1,4021,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0
5.854761267291111,21,3,3,2.0,4.0,3.0,30,Travel_Rarely,Sales,9,3,Medical,1,1359,Male,2,Research Scientist,Single,39360,0.0,Y,11,8,1,6.0,3,5,1,2
6.362724230254167,13,3,4,3.0,2.0,3.0,49,Travel_Frequently,Sales,1,4,Life Sciences,1,1214,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7
5.543419232485277,19,2,3,3.0,3.0,3.0,40,Travel_Rarely,Sales,26,4,Marketing,1,160,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12
8.460333556447777,20,2,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,2377,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3
8.281270638107777,9,3,3,3.0,1.0,2.0,31,Travel_Rarely,Research & Development,21,3,Life Sciences,1,638,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1
6.981521642123889,3,2,3,4.0,2.0,3.0,29,Travel_Rarely,Sales,20,3,Marketing,1,1768,Female,2,Manager,Divorced,29260,1.0,Y,15,8,1,2.0,3,2,2,2
8.799687639446667,18,1,3,2.0,4.0,2.0,38,Travel_Rarely,Research & Development,19,3,Medical,1,3991,Female,2,Manufacturing Director,Married,64740,2.0,Y,13,8,2,20.0,3,4,0,3
5.915160642570278,19,4,3,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,5,Technical Degree,1,3232,Male,2,Healthcare Representative,Single,49990,3.0,Y,12,8,2,10.0,2,5,4,3
9.383342257920555,18,2,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Medical,1,3633,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6
5.828110218652222,16,2,3,3.0,3.0,3.0,37,Travel_Rarely,Research & Development,4,3,Medical,1,3189,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8
8.546011825078056,4,3,3,2.0,4.0,2.0,43,Travel_Rarely,Research & Development,10,5,Technical Degree,1,232,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0
7.8992704149930555,10,3,3,1.0,4.0,3.0,33,Travel_Frequently,Sales,29,4,Life Sciences,1,4208,Female,1,Human Resources,Single,31800,1.0,Y,14,8,1,15.0,2,15,8,12
7.839794734493333,4,3,3,4.0,2.0,4.0,46,Travel_Rarely,Research & Development,10,3,Medical,1,1041,Male,1,Sales Executive,Married,44220,4.0,Y,11,8,1,13.0,2,9,3,7
6.299080767514444,18,3,3,3.0,4.0,4.0,33,Travel_Rarely,Research & Development,2,2,Medical,1,1389,Male,1,Sales Executive,Single,24400,0.0,Y,18,8,3,4.0,4,3,0,2
5.5039223560908335,22,2,3,1.0,3.0,3.0,22,Travel_Rarely,Research & Development,2,2,Medical,1,241,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2
8.326842927264444,8,3,3,3.0,4.0,1.0,31,Travel_Rarely,Sales,16,4,Marketing,1,1525,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2
6.612196564033889,18,3,3,4.0,1.0,4.0,35,Non-Travel,Research & Development,5,1,Medical,1,3240,Male,1,Healthcare Representative,Divorced,51630,2.0,Y,18,8,2,16.0,4,1,0,0
10.45810910307889,5,3,4,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,15,4,Medical,1,61,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2
9.640771976795833,9,1,3,2.0,2.0,2.0,58,Travel_Rarely,Sales,3,3,Marketing,1,4310,Female,1,Research Scientist,Married,52060,4.0,Y,11,8,3,9.0,4,1,0,0
7.381584114234444,7,3,3,1.0,1.0,2.0,38,Travel_Frequently,Sales,4,3,Medical,1,348,Male,2,Research Scientist,Divorced,23060,2.0,Y,19,8,1,13.0,5,4,1,2
7.674410977242222,7,2,3,4.0,1.0,4.0,44,Travel_Rarely,Sales,26,1,Marketing,1,2291,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17
5.6826695671575,14,3,3,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,1,4111,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2
6.1841309683175,8,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,11,4,Medical,1,1220,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0
6.614222445336667,11,3,3,4.0,4.0,3.0,35,Travel_Rarely,Research & Development,8,4,Medical,1,2732,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1
5.690745203034167,15,3,3,1.0,4.0,3.0,33,Travel_Rarely,Sales,26,2,Marketing,1,626,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10
7.069322846943056,20,3,3,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,23,1,Life Sciences,1,2420,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2
5.766157965193889,14,2,3,4.0,3.0,3.0,52,Travel_Rarely,Research & Development,29,3,Life Sciences,1,3270,Male,2,Manufacturing Director,Married,29420,8.0,Y,11,8,1,9.0,1,5,1,4
6.647918340026667,6,3,3,1.0,4.0,2.0,52,Non-Travel,Research & Development,2,4,Other,1,2647,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0
5.749068496206944,23,4,3,3.0,4.0,3.0,29,Travel_Rarely,Research & Development,8,3,Medical,1,3491,Female,4,Research Scientist,Divorced,52960,4.0,Y,14,8,0,11.0,3,7,1,7
7.405288933511667,12,3,4,1.0,3.0,2.0,24,Travel_Rarely,Sales,6,2,Marketing,1,2779,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2
7.459139892904722,11,2,3,3.0,3.0,2.0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2900,Male,1,Sales Executive,Single,49780,0.0,Y,13,8,0,7.0,3,6,1,5
5.981423471664167,12,1,4,1.0,4.0,3.0,42,Travel_Rarely,Research & Development,3,4,Life Sciences,1,91,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0
6.381927710843334,19,3,3,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,7,4,Life Sciences,1,1819,Male,3,Laboratory Technician,Single,23480,1.0,Y,14,8,1,6.0,3,5,1,3
5.933469433288611,15,3,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,2,2,Medical,1,3866,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4
8.221657742079167,5,3,3,3.0,2.0,3.0,39,Travel_Rarely,Sales,29,1,Marketing,1,680,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2
7.113247434181111,10,2,3,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2515,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3
7.576481481481389,8,3,3,3.0,1.0,3.0,36,Travel_Rarely,Sales,2,4,Technical Degree,1,495,Male,4,Sales Executive,Single,54820,1.0,Y,18,8,0,18.0,3,17,15,14
6.062321508255,21,3,3,3.0,2.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,342,Male,2,Healthcare Representative,Married,27200,4.0,Y,14,8,1,8.0,3,5,0,4
9.023644578313055,17,1,3,1.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,853,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0
6.020758589915,12,3,3,2.0,4.0,3.0,18,Non-Travel,Sales,5,4,Other,1,3410,Male,2,Manager,Single,32300,1.0,Y,12,8,1,0.0,3,0,0,0
6.887427487728611,7,3,3,4.0,4.0,3.0,35,Travel_Rarely,Sales,2,4,Marketing,1,1250,Male,3,Manufacturing Director,Married,104660,1.0,Y,13,8,0,2.0,1,2,2,2
6.276572958500555,8,3,4,3.0,4.0,3.0,53,Travel_Rarely,Research & Development,19,3,Life Sciences,1,3794,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9
8.253846497099444,19,3,3,3.0,3.0,3.0,43,Travel_Rarely,Sales,27,4,Life Sciences,1,1609,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2
5.658498438197222,14,2,3,1.0,3.0,3.0,26,Travel_Rarely,Research & Development,9,4,Medical,1,1673,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0
6.447809013833056,6,4,3,4.0,4.0,3.0,31,Travel_Rarely,Sales,24,3,Life Sciences,1,64,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7
5.814795850066667,22,4,3,3.0,4.0,2.0,55,Travel_Rarely,Human Resources,16,3,Technical Degree,1,3291,Male,4,Manufacturing Director,Single,43190,4.0,Y,11,8,0,12.0,3,9,7,3
6.419016064256945,11,3,3,2.0,4.0,2.0,29,Travel_Rarely,Sales,10,2,Life Sciences,1,2888,Female,2,Research Scientist,Married,15550,1.0,Y,19,8,2,10.0,2,10,1,9
6.768606648817222,8,4,3,2.0,2.0,3.0,28,Travel_Rarely,Research & Development,29,2,Life Sciences,1,2550,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0
7.362864792503333,18,2,3,2.0,2.0,2.0,40,Travel_Rarely,Sales,6,3,Life Sciences,1,2455,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8
7.305779785809722,13,2,3,4.0,1.0,4.0,46,Travel_Rarely,Sales,4,3,Medical,1,686,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7
10.61658634538139,2,1,3,,4.0,2.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2380,Male,2,Manager,Divorced,173990,6.0,Y,12,8,0,7.0,3,2,2,2
5.938585452922778,22,3,3,3.0,2.0,3.0,30,Travel_Rarely,Research & Development,14,3,Technical Degree,1,2322,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3
5.897547969656389,9,4,3,4.0,3.0,3.0,29,Non-Travel,Research & Development,10,4,Technical Degree,1,2838,Male,3,Healthcare Representative,Married,58690,1.0,Y,11,8,1,10.0,6,10,0,9
8.568365684961945,14,3,3,4.0,2.0,4.0,31,Travel_Frequently,Research & Development,3,1,Life Sciences,1,695,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2
5.483209504685278,20,3,3,2.0,3.0,3.0,41,Travel_Rarely,Sales,20,4,Marketing,1,1258,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8
5.663000892458611,21,3,3,4.0,4.0,3.0,38,Travel_Frequently,Research & Development,25,3,Medical,1,2744,Male,2,Manufacturing Director,Single,163280,1.0,Y,17,8,3,10.0,2,10,9,9
5.869447791164444,13,2,3,3.0,1.0,3.0,28,Travel_Rarely,Research & Development,7,3,Medical,1,147,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8
6.499181169120833,4,2,3,3.0,2.0,4.0,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,1634,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1
6.0077242302541665,7,3,4,4.0,3.0,2.0,34,Travel_Frequently,Research & Development,5,3,Medical,1,1628,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0
6.933920124944167,19,3,3,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2670,Male,1,Manager,Married,35780,2.0,Y,14,8,1,20.0,2,5,0,2
7.050216421240278,21,2,3,3.0,4.0,3.0,28,Non-Travel,Research & Development,7,3,Life Sciences,1,4006,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2
7.889064033913334,16,2,4,3.0,3.0,4.0,35,Travel_Frequently,Sales,7,2,Life Sciences,1,1199,Male,2,Manufacturing Director,Married,32290,1.0,Y,25,8,0,10.0,2,10,0,2
7.093365684961944,15,2,3,4.0,4.0,2.0,58,Travel_Rarely,Sales,2,2,Medical,1,1339,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6
6.4242648371261115,11,3,3,4.0,3.0,2.0,48,Travel_Rarely,Research & Development,1,4,Medical,1,3361,Male,1,Research Scientist,Married,21770,4.0,Y,18,8,0,13.0,4,0,0,0
9.617732039268056,2,3,3,4.0,3.0,3.0,24,Travel_Rarely,Research & Development,5,1,Other,1,2238,Male,1,Manufacturing Director,Married,43350,1.0,Y,15,8,1,5.0,5,5,0,3
5.914191209281389,7,4,3,4.0,2.0,2.0,48,Travel_Rarely,Research & Development,1,4,Life Sciences,1,644,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0
5.827238955823056,21,2,3,4.0,4.0,3.0,33,Travel_Rarely,Research & Development,7,3,Medical,1,2402,Male,5,Sales Executive,Divorced,109990,1.0,Y,18,8,3,6.0,3,6,0,4
6.6861099955375,15,3,3,1.0,3.0,3.0,30,Travel_Rarely,Sales,26,3,Marketing,1,2509,Female,2,Manager,Single,44200,9.0,Y,11,8,0,9.0,3,7,0,2
10.339568273092222,10,3,4,2.0,4.0,3.0,19,Travel_Rarely,Sales,2,4,Marketing,1,3592,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1
6.719988844265833,20,3,3,3.0,3.0,3.0,30,Travel_Frequently,Research & Development,4,5,Technical Degree,1,1714,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0
10.068919009370555,19,2,4,3.0,4.0,1.0,33,Travel_Rarely,Sales,11,4,Marketing,1,2917,Male,1,Research Scientist,Married,71400,5.0,Y,21,8,0,8.0,2,5,0,4
7.213215082552222,19,2,3,1.0,4.0,3.0,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4
9.29953145917,10,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,9,2,Life Sciences,1,89,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2
6.793806336456667,14,3,3,2.0,3.0,4.0,31,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2440,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3
7.299009370816389,7,3,3,1.0,3.0,2.0,43,Travel_Rarely,Sales,5,3,Marketing,1,592,Female,3,Research Scientist,Single,45220,8.0,Y,15,8,1,7.0,3,4,1,3
7.001870816599722,19,2,3,2.0,3.0,2.0,57,Travel_Rarely,Sales,2,1,Life Sciences,1,796,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8
9.823790718429168,9,3,4,,4.0,2.0,26,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2737,Female,3,Sales Executive,Married,47890,7.0,Y,20,8,1,5.0,2,2,0,0
7.5855087014725,13,2,3,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,1,4083,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2
6.405162873716945,11,3,3,3.0,4.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2956,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1
7.158298750557778,20,3,3,2.0,4.0,4.0,33,Travel_Frequently,Research & Development,2,3,Medical,1,3673,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2
6.736420124944167,21,3,3,1.0,2.0,3.0,43,Travel_Rarely,Sales,10,2,Life Sciences,1,1603,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9
10.298895582329166,16,3,3,4.0,2.0,2.0,51,Travel_Frequently,Research & Development,14,3,Life Sciences,1,2131,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10
5.6733757251225,21,3,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,11,2,Technical Degree,1,1371,Male,4,Laboratory Technician,Married,52950,7.0,Y,18,8,0,15.0,4,12,2,11
6.479837126282778,9,2,3,4.0,3.0,3.0,36,Travel_Rarely,Sales,1,3,Marketing,1,685,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7
10.646194779116389,1,3,3,4.0,4.0,2.0,41,Travel_Frequently,Research & Development,1,3,Life Sciences,1,3671,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3
6.956659973226111,8,2,3,2.0,3.0,3.0,50,Travel_Frequently,Sales,4,2,Life Sciences,1,4135,Female,2,Laboratory Technician,Divorced,167990,7.0,Y,14,8,1,12.0,2,6,0,1
6.783423694778889,20,3,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,3,4,Technical Degree,1,3580,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5
6.509081883087778,18,3,3,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,4055,Female,1,Laboratory Technician,Married,105120,1.0,Y,12,8,1,10.0,2,10,7,9
7.546491521641944,14,4,3,3.0,1.0,3.0,41,Travel_Rarely,Research & Development,10,4,Medical,1,2831,Male,4,Research Scientist,Married,57430,2.0,Y,12,8,3,7.0,2,5,1,4
7.034967648371111,22,3,3,2.0,,3.0,41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,1679,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8
6.2884248103525,12,2,3,1.0,3.0,3.0,31,Travel_Frequently,Research & Development,22,2,Medical,1,3122,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0
10.384712182061389,2,2,3,4.0,2.0,4.0,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3498,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2
